,sentence #,word,tag,word_idx,tag_idx
8826,437,ujarnya,O,3526,0
8827,437,.,O,6215,0
8828,438,Seharusnya,O,2874,0
8829,438,",",O,7275,0
8830,438,kata,O,5420,0
8831,438,dia,O,3727,0
8832,438,",",O,7275,0
8833,438,sebelum,O,1906,0
8834,438,mengusulkan,O,6175,0
8835,438,nama,O,8063,0
8836,438,Badrodin,B-PER,2079,4
8837,438,Haiti,I-PER,7851,3
8838,438,sebagai,O,1754,0
8839,438,calon,O,8327,0
8840,438,kapolri,O,1779,0
8841,438,yang,O,5214,0
8842,438,baru,O,7187,0
8843,438,",",O,7275,0
8844,438,Presiden,O,6498,0
8845,438,Jokowi,B-PER,8234,4
8846,438,harus,O,5970,0
8847,438,lebih,O,1596,0
8848,438,dahulu,O,2775,0
8849,438,menentukan,O,7333,0
8850,438,status,O,5566,0
8851,438,hukum,O,2569,0
8852,438,Budi,B-PER,1761,4
8853,438,Gunawan,I-PER,1684,3
8854,438,.,O,6215,0
8855,439,Upaya,O,7138,0
8856,439,lain,O,2367,0
8857,439,untuk,O,1163,0
8858,439,mengembangkan,O,8510,0
8859,439,infrastruktur,O,2125,0
8860,439,yakni,O,5998,0
8861,439,menambah,O,490,0
8862,439,daya,O,5152,0
8863,439,kelistirikan,O,6312,0
8864,439,minimal,O,7383,0
8865,439,35.000,O,4819,0
8866,439,Mega,O,1699,0
8867,439,Watt,O,5935,0
8868,439,",",O,7275,0
8869,439,membangun,O,3330,0
8870,439,ruas,O,5036,0
8871,439,jalan,O,6177,0
8872,439,sepanjang,O,752,0
8873,439,2.000,O,7517,0
8874,439,Kilometer,O,3164,0
8875,439,.,O,6215,0
8876,440,Panitia,O,3403,0
8877,440,Kerja,O,1620,0
8878,440,A,O,782,0
8879,440,Panitia,O,3403,0
8880,440,Anggaran,O,1087,0
8881,440,DPR,B-ORG,3116,2
8882,440,RI,I-ORG,6718,5
8883,440,menyatakan,O,3594,0
8884,440,berdasarkan,O,5694,0
8885,440,pembahasan,O,2400,0
8886,440,dengan,O,3381,0
8887,440,pemerintah,O,4757,0
8888,440,",",O,7275,0
8889,440,defisit,O,5728,0
8890,440,anggaran,O,3299,0
8891,440,pada,O,2365,0
8892,440,APBNP,O,2897,0
8893,440,2007,O,9,0
8894,440,disepakati,O,2295,0
8895,440,"1,54",O,8028,0
8896,440,persen,O,8062,0
8897,440,dari,O,2006,0
8898,440,PDB,O,7599,0
8899,440,setara,O,4021,0
8900,440,dengan,O,3381,0
8901,440,"Rp.58,285",O,2192,0
8902,440,triliun,O,1636,0
8903,440,.,O,6215,0
8904,441,Lebih,O,8243,0
8905,441,jauh,O,6071,0
8906,441,lagi,O,4592,0
8907,441,hiperoksia,O,2448,0
8908,441,terkait,O,4301,0
8909,441,dengan,O,3381,0
8910,441,peningkatan,O,8443,0
8911,441,durasi,O,8142,0
8912,441,apnea,O,2108,0
8913,441,.,O,6215,0
8914,442,Anggota,O,1472,0
8915,442,pansus,O,4364,0
8916,442,dari,O,2006,0
8917,442,PDIP,B-ORG,1926,2
8918,442,Ganjar,B-PER,3553,4
8919,442,Pranowo,I-PER,63,3
8920,442,mengatakan,O,3220,0
8921,442,imbauan,O,3840,0
8922,442,nonaktif,O,8513,0
8923,442,bagi,O,1662,0
8924,442,pejabat,O,4215,0
8925,442,yang,O,5214,0
8926,442,akan,O,607,0
8927,442,diperiksa,O,6181,0
8928,442,adalah,O,2039,0
8929,442,soal,O,7696,0
8930,442,moral,O,587,0
8931,442,.,O,6215,0
8932,443,Kapal,O,5879,0
8933,443,karam,O,7461,0
8934,443,di,O,4961,0
8935,443,pulau,B-LOC,5118,6
8936,443,Bangka,I-LOC,5285,1
8937,443,.,O,6215,0
8938,444,Serangan,O,4615,0
8939,444,militer,O,5056,0
8940,444,Israel,O,1128,0
8941,444,ke,O,5973,0
8942,444,wilayah,O,5674,0
8943,444,Gaza,B-LOC,4665,6
8944,444,Palestina,I-LOC,2074,1
8945,444,sampai,O,4892,0
8946,444,saat,O,1205,0
8947,444,ini,O,452,0
8948,444,masih,O,8017,0
8949,444,belum,O,138,0
8950,444,berakhir,O,4579,0
8951,444,.,O,6215,0
8952,445,Bzhania,B-PER,2238,4
8953,445,mendapat,O,5615,0
8954,445,dukungan,O,6155,0
8955,445,dari,O,2006,0
8956,445,Amtsakhara,B-ORG,5491,2
8957,445,",",O,7275,0
8958,445,partai,O,4326,0
8959,445,politik,O,3094,0
8960,445,pro-Ankvab,O,4476,0
8961,445,",",O,7275,0
8962,445,dan,O,652,0
8963,445,kepala,O,6224,0
8964,445,kampanyenya,O,6907,0
8965,445,adalah,O,2039,0
8966,445,mantan,O,6791,0
8967,445,kolega,O,6324,0
8968,445,dekat,O,7862,0
8969,445,Ankvav,B-PER,5641,4
8970,445,",",O,7275,0
8971,445,Leonid,B-PER,3624,4
8972,445,Lakerbaia,I-PER,5945,3
8973,445,yang,O,5214,0
8974,445,juga,O,6288,0
8975,445,mantan,O,6791,0
8976,445,perdana,O,8011,0
8977,445,menteri,O,4056,0
8978,445,.,O,6215,0
8979,446,Di,O,4565,0
8980,446,tangan,O,7594,0
8981,446,mahasiswa,O,4195,0
8982,446,Fakultas,B-ORG,1126,2
8983,446,kedokteran,I-ORG,5007,5
8984,446,Hewan,I-ORG,407,5
8985,446,Universitas,B-ORG,527,2
8986,446,Gajah,I-ORG,1903,5
8987,446,Mada,I-ORG,3323,5
8988,446,",",O,7275,0
8989,446,limbah,O,3554,0
8990,446,darah,O,6817,0
8991,446,tersebut,O,4143,0
8992,446,dapat,O,7869,0
8993,446,disulap,O,8309,0
8994,446,menjadi,O,445,0
8995,446,obat,O,3688,0
8996,446,luka,O,3531,0
8997,446,bakar,O,4517,0
8998,446,.,O,6215,0
8999,447,Seorang,O,4627,0
9000,447,pria,O,6966,0
9001,447,Australia,O,2082,0
9002,447,yang,O,5214,0
9003,447,bekerja,O,3986,0
9004,447,sebagai,O,1754,0
9005,447,petugas,O,6694,0
9006,447,bagasi,O,3169,0
9007,447,di,O,4961,0
9008,447,perusahaan,O,3493,0
9009,447,penerbangan,O,6676,0
9010,447,nasional,O,2755,0
9011,447,Qantas,B-ORG,1984,2
9012,447,dipenjara,O,6572,0
9013,447,selama,O,6582,0
9014,447,sedikitnya,O,391,0
9015,447,dua,O,7157,0
9016,447,tahun,O,228,0
9017,447,karena,O,3303,0
9018,447,mencuri,O,3784,0
9019,447,rambut,O,4462,0
9020,447,dari,O,2006,0
9021,447,tas,O,5057,0
9022,447,wanita,O,8525,0
9023,447,untuk,O,1163,0
9024,447,memuaskan,O,6643,0
9025,447,nafsu,O,2763,0
9026,447,birahinya,O,1790,0
9027,447,.,O,6215,0
9028,448,Ia,O,3785,0
9029,448,ingat,O,368,0
9030,448,ekspedisi,O,66,0
9031,448,yang,O,5214,0
9032,448,mengesankan,O,2129,0
9033,448,ke,O,5973,0
9034,448,puncak,O,5567,0
9035,448,tertinggi,O,3043,0
9036,448,di,O,4961,0
9037,448,pulau,B-LOC,5118,6
9038,448,Moloka`i,I-LOC,6552,1
9039,448,.,O,6215,0
9040,449,Peningkatan,O,754,0
9041,449,tren,O,3765,0
9042,449,tersebut,O,4143,0
9043,449,tidak,O,7285,0
9044,449,hanya,O,2923,0
9045,449,berlaku,O,808,0
9046,449,di,O,4961,0
9047,449,Indonesia,B-LOC,1745,6
9048,449,tapi,O,723,0
9049,449,juga,O,6288,0
9050,449,di,O,4961,0
9051,449,beberapa,O,5085,0
9052,449,negara,O,6491,0
9053,449,berkembang,O,7931,0
9054,449,lainnya,O,579,0
9055,449,seperti,O,7632,0
9056,449,Afrika,B-LOC,6862,6
9057,449,",",O,7275,0
9058,449,India,B-LOC,1017,6
9059,449,dan,O,652,0
9060,449,lainnya,O,579,0
9061,449,.,O,6215,0
9062,450,Mohajer-4,O,1019,0
9063,450,dapat,O,7869,0
9064,450,digunakan,O,4235,0
9065,450,untuk,O,1163,0
9066,450,memetakan,O,6663,0
9067,450,untuk,O,1163,0
9068,450,kepentingan,O,2612,0
9069,450,militer,O,5056,0
9070,450,dan,O,652,0
9071,450,sipil,O,2669,0
9072,450,",",O,7275,0
9073,450,demikian,O,4487,0
9074,450,dilaporkan,O,375,0
9075,450,IRNA,B-ORG,2056,2
9076,450,.,O,6215,0
9077,451,Dua,O,7179,0
9078,451,tiket,O,7773,0
9079,451,untuk,O,1163,0
9080,451,pertunjukan,O,5144,0
9081,451,Royal,O,6220,0
9082,451,Ballet,O,4352,0
9083,451,di,O,4961,0
9084,451,London,B-LOC,2628,6
9085,451,harganya,O,8002,0
9086,451,91,O,167,0
9087,451,",",O,7275,0
9088,451,sedangkan,O,5368,0
9089,451,dua,O,7157,0
9090,451,tiket,O,7773,0
9091,451,opera,O,1211,0
9092,451,117.50,O,849,0
9093,451,.,O,6215,0
9094,452,Kegiatan,O,580,0
9095,452,pemasaran,O,3550,0
9096,452,memanfaatkan,O,6195,0
9097,452,produk,O,8541,0
9098,452,dan,O,652,0
9099,452,jaringan,O,4357,0
9100,452,telekomunikasi,O,3721,0
9101,452,(telemarketing),O,2762,0
9102,452,yang,O,5214,0
9103,452,dinilai,O,1424,0
9104,452,meresahkan,O,2558,0
9105,452,masyarakat,O,5828,0
9106,452,adalah,O,2039,0
9107,452,promosi,O,6263,0
9108,452,produk,O,8541,0
9109,452,jasa,O,8241,0
9110,452,keuangan,O,4055,0
9111,452,yang,O,5214,0
9112,452,menyasar,O,7123,0
9113,452,langsung,O,998,0
9114,452,nomor,O,4519,0
9115,452,telepon,O,5247,0
9116,452,pribadi,O,2218,0
9117,452,calon,O,8327,0
9118,452,pelanggan,O,2290,0
9119,452,tanpa,O,3588,0
9120,452,persetujuan,O,7480,0
9121,452,pelanggan,O,2290,0
9122,452,tersebut,O,4143,0
9123,452,.,O,6215,0
9124,453,pengambil,O,2286,0
9125,453,alihan,O,4464,0
9126,453,Great,B-ORG,3640,2
9127,453,Northern,I-ORG,5135,5
9128,453,Nekoosa,I-ORG,3459,5
9129,453,naik,O,8018,0
9130,453,sebesar,O,7920,0
9131,453,$20.125,O,5632,0
9132,453,per,O,909,0
9133,453,lembar,O,1606,0
9134,453,saham,O,4717,0
9135,453,",",O,7275,0
9136,453,menjadi,O,445,0
9137,453,$62.875,O,2670,0
9138,453,",",O,7275,0
9139,453,secara,O,3129,0
9140,453,umum,O,3155,0
9141,453,diatas,O,6359,0
9142,453,penawaran,O,7724,0
9143,453,$58,O,1292,0
9144,453,per,O,909,0
9145,453,saham,O,4717,0
9146,453,dari,O,2006,0
9147,453,Georgia-Pacific,B-ORG,3466,2
9148,453,.,O,6215,0
9149,454,Kalau,O,5035,0
9150,454,peraturan,O,1500,0
9151,454,dibuat,O,6927,0
9152,454,",",O,7275,0
9153,454,ya,O,2766,0
9154,454,harus,O,5970,0
9155,454,dipatuhi,O,7805,0
9156,454,.,O,6215,0
9157,454,Jangan,O,4742,0
9158,454,hanya,O,2923,0
9159,454,heboh,O,7042,0
9160,454,sesaat,O,6289,0
9161,454,",",O,7275,0
9162,454,imbuhnya,O,4774,0
9163,454,.,O,6215,0
9164,455,Akbar,B-PER,4662,4
9165,455,menyebutkan,O,5284,0
9166,455,pertumbuhan,O,8222,0
9167,455,ekonomi,O,7674,0
9168,455,di,O,4961,0
9169,455,Indonesia,B-LOC,1745,6
9170,455,selama,O,6582,0
9171,455,lima,O,1936,0
9172,455,tahun,O,228,0
9173,455,terakhir,O,3899,0
9174,455,mencapai,O,4284,0
9175,455,lima,O,1936,0
9176,455,persen,O,8062,0
9177,455,dengan,O,3381,0
9178,455,alokasi,O,6106,0
9179,455,anggaran,O,3299,0
9180,455,untuk,O,1163,0
9181,455,pembangunan,O,5071,0
9182,455,infrastruktur,O,2125,0
9183,455,berkisar,O,6850,0
9184,455,empat,O,3712,0
9185,455,hingga,O,6753,0
9186,455,lima,O,1936,0
9187,455,persen,O,8062,0
9188,455,dari,O,2006,0
9189,455,Produk,O,7295,0
9190,455,Domestik,O,5033,0
9191,455,Bruto,O,5275,0
9192,455,(PDB),O,7379,0
9193,455,.,O,6215,0
9194,456,Mereka,O,6471,0
9195,456,ini,O,452,0
9196,456,termasuk,O,4598,0
9197,456,individu,O,5077,0
9198,456,yang,O,5214,0
9199,456,bertujuan,O,449,0
9200,456,untuk,O,1163,0
9201,456,menjatuhkan,O,69,0
9202,456,sebuah,O,977,0
9203,456,sistem,O,2994,0
9204,456,infrastruktur,O,2125,0
9205,456,yang,O,5214,0
9206,456,kritis,O,4576,0
9207,456,untuk,O,1163,0
9208,456,kepentingan,O,2612,0
9209,456,tertentu,O,4814,0
9210,456,",",O,7275,0
9211,456,dan,O,652,0
9212,456,termasuk,O,4598,0
9213,456,orang-orang,O,3279,0
9214,456,yang,O,5214,0
9215,456,tidak,O,7285,0
9216,456,khawatir,O,4449,0
9217,456,untuk,O,1163,0
9218,456,dipenjarakan,O,6969,0
9219,456,selama,O,6582,0
9220,456,lebih,O,1596,0
9221,456,dari,O,2006,0
9222,456,30,O,6658,0
9223,456,tahun,O,228,0
9224,456,karena,O,3303,0
9225,456,aktivitas,O,2570,0
9226,456,digitalnya,O,980,0
9227,456,.,O,6215,0
9228,457,Menurutnya,O,4872,0
9229,457,",",O,7275,0
9230,457,mencermati,O,2080,0
9231,457,hasil,O,7711,0
9232,457,survei,O,6822,0
9233,457,dapat,O,7869,0
9234,457,dijadikan,O,73,0
9235,457,sebagai,O,1754,0
9236,457,pedoman,O,7087,0
9237,457,.,O,6215,0
9238,458,Ketujuh,O,6879,0
9239,458,kasus,O,746,0
9240,458,tersebut,O,4143,0
9241,458,antara,O,2069,0
9242,458,lain,O,2367,0
9243,458,seputar,O,828,0
9244,458,1965,O,59,0
9245,458,",",O,7275,0
9246,458,penembakan,O,3652,0
9247,458,misterius,O,1567,0
9248,458,",",O,7275,0
9249,458,Talangsari,O,2973,0
9250,458,",",O,7275,0
9251,458,tragedi,O,6524,0
9252,458,Trisakti-Semanggi,O,6407,0
9253,458,I,O,5205,0
9254,458,dan,O,652,0
9255,458,II,O,1438,0
9256,458,",",O,7275,0
9257,458,penculikan,O,7734,0
9258,458,aktivis,O,5336,0
9259,458,atau,O,671,0
9260,458,penghilangan,O,1897,0
9261,458,paksa,O,6424,0
9262,458,1997-1998,O,1880,0
9263,458,",",O,7275,0
9264,458,dan,O,652,0
9265,458,Wasior,O,5331,0
9266,458,.,O,6215,0
9267,459,Pengumuman,O,7206,0
9268,459,pemenang,O,1652,0
9269,459,LKS,O,2781,0
9270,459,yang,O,5214,0
9271,459,dilaksanakan,O,2716,0
9272,459,di,O,4961,0
9273,459,Sriwijaya,B-LOC,8444,6
9274,459,Promotion,I-LOC,7706,1
9275,459,Center,I-LOC,4927,1
9276,459,",",O,7275,0
9277,459,Palembang,B-LOC,5812,6
9278,459,",",O,7275,0
9279,459,Sumatera,B-LOC,200,6
9280,459,Selatan,I-LOC,5299,1
9281,459,",",O,7275,0
9282,459,Minggu,O,6182,0
9283,459,dini,O,4026,0
9284,459,hari,O,6828,0
9285,459,",",O,7275,0
9286,459,dan,O,652,0
9287,459,diwarnai,O,123,0
9288,459,protes,O,1305,0
9289,459,kontingen,O,7631,0
9290,459,Propinsi,O,8431,0
9291,459,DKI,B-LOC,244,6
9292,459,Jakarta,I-LOC,1547,1
9293,459,saat,O,1205,0
9294,459,panitia,O,2456,0
9295,459,mengumumkan,O,5014,0
9296,459,propinsi,O,5769,0
9297,459,pemenang,O,1652,0
9298,459,sebagai,O,1754,0
9299,459,juara,O,6199,0
9300,459,umum,O,3155,0
9301,459,adalah,O,2039,0
9302,459,Propinsi,O,8431,0
9303,459,Jawa,O,4968,0
9304,459,Tengah,O,3540,0
9305,459,.,O,6215,0
9306,460,Tips,O,6448,0
9307,460,saya,O,3053,0
9308,460,saat,O,1205,0
9309,460,itu,O,5216,0
9310,460,",",O,7275,0
9311,460,tolong,O,3856,0
9312,460,pantau,O,6253,0
9313,460,terus,O,2673,0
9314,460,di,O,4961,0
9315,460,internet,O,7793,0
9316,460,mengenai,O,6381,0
9317,460,perkembangan,O,5811,0
9318,460,mewabahnya,O,13,0
9319,460,virus,O,1844,0
9320,460,tersebut,O,4143,0
9321,460,dan,O,652,0
9322,460,pelajari,O,4204,0
9323,460,cara-cara,O,2734,0
9324,460,agar,O,1429,0
9325,460,tidak,O,7285,0
9326,460,tertular,O,7589,0
9327,460,.,O,6215,0
9328,461,Karena,O,3236,0
9329,461,itu,O,5216,0
9330,461,",",O,7275,0
9331,461,insiden,O,7173,0
9332,461,yang,O,5214,0
9333,461,terjadi,O,888,0
9334,461,di,O,4961,0
9335,461,patung,O,1341,0
9336,461,kuda,O,1963,0
9337,461,kemarin,O,4822,0
9338,461,dinilainya,O,6169,0
9339,461,sebagai,O,1754,0
9340,461,tanggung,O,2580,0
9341,461,jawabnya,O,3402,0
9342,461,.,O,6215,0
9343,462,Terkait,O,346,0
9344,462,kasus,O,746,0
9345,462,PT,B-ORG,613,2
9346,462,SAL,I-ORG,8100,5
9347,462,",",O,7275,0
9348,462,Susno,B-PER,6140,4
9349,462,diduga,O,1010,0
9350,462,menerima,O,3506,0
9351,462,uang,O,1080,0
9352,462,Rp,O,1340,0
9353,462,500,O,2866,0
9354,462,juta,O,3249,0
9355,462,dari,O,2006,0
9356,462,Sjahril,B-PER,901,4
9357,462,.,O,6215,0
9358,463,Musim,O,3758,0
9359,463,panen,O,6939,0
9360,463,buah,O,7111,0
9361,463,turut,O,2926,0
9362,463,mewarnai,O,4210,0
9363,463,musim,O,1886,0
9364,463,hujan,O,5603,0
9365,463,belakangan,O,3197,0
9366,463,.,O,6215,0
9367,464,Pria,O,2317,0
9368,464,itu,O,5216,0
9369,464,",",O,7275,0
9370,464,yang,O,5214,0
9371,464,namanya,O,3319,0
9372,464,dirahasiakan,O,5516,0
9373,464,",",O,7275,0
9374,464,berasal,O,369,0
9375,464,dari,O,2006,0
9376,464,negara,O,6491,0
9377,464,bagian,O,2334,0
9378,464,Brandenburg,B-LOC,5352,6
9379,464,",",O,7275,0
9380,464,Jerman,B-LOC,971,6
9381,464,Timur,I-LOC,1298,1
9382,464,",",O,7275,0
9383,464,dan,O,652,0
9384,464,telah,O,5612,0
9385,464,melakukan,O,27,0
9386,464,perjalanan,O,7985,0
9387,464,ke,O,5973,0
9388,464,Suriah,B-LOC,2881,6
9389,464,pada,O,2365,0
9390,464,Juni,O,7503,0
9391,464,2013,O,4561,0
9392,464,dengan,O,3381,0
9393,464,tujuan,O,1714,0
9394,464,menawarkan,O,5044,0
9395,464,bantuan,O,5052,0
9396,464,kemanusiaan,O,8093,0
9397,464,.,O,6215,0
9398,465,Saya,O,4193,0
9399,465,tidak,O,7285,0
9400,465,mau,O,6962,0
9401,465,menimbulkan,O,4128,0
9402,465,banyak,O,3391,0
9403,465,masalah,O,529,0
9404,465,.,O,6215,0
9405,465,Kita,O,5581,0
9406,465,selesaikan,O,5419,0
9407,465,sepanjang,O,752,0
9408,465,sudah,O,1432,0
9409,465,ketentuannya,O,1034,0
9410,465,begitu,O,6730,0
9411,465,",",O,7275,0
9412,465,kata,O,5420,0
9413,465,Yasonna,B-PER,4418,4
9414,465,usai,O,8256,0
9415,465,menghadiri,O,5679,0
9416,465,perayaan,O,3855,0
9417,465,HUT,O,1399,0
9418,465,50,O,8382,0
9419,465,Golkar,B-ORG,7712,2
9420,465,di,O,4961,0
9421,465,Kemayoran,B-LOC,3485,6
9422,465,",",O,7275,0
9423,465,Jakarta,B-LOC,1547,6
9424,465,Pusat,I-LOC,371,1
9425,465,",",O,7275,0
9426,465,Selasa,O,4713,0
9427,465,(28/10),O,4189,0
9428,465,malam,O,5864,0
9429,465,.,O,6215,0
9430,466,Fernita,B-PER,6620,4
9431,466,mengatakan,O,3220,0
9432,466,",",O,7275,0
9433,466,ada,O,7538,0
9434,466,sebuah,O,977,0
9435,466,alasan,O,6968,0
9436,466,sehingga,O,4226,0
9437,466,PPP,B-ORG,7446,2
9438,466,mengusung,O,6797,0
9439,466,Angel,B-PER,822,4
9440,466,Lelga,I-PER,7545,3
9441,466,sebagai,O,1754,0
9442,466,bakal,O,2470,0
9443,466,caleg,O,5783,0
9444,466,.,O,6215,0
9445,467,Menurut,O,2425,0
9446,467,dia,O,3727,0
9447,467,",",O,7275,0
9448,467,mekanisme,O,3334,0
9449,467,ini,O,452,0
9450,467,tidak,O,7285,0
9451,467,bergantung,O,7946,0
9452,467,dengan,O,3381,0
9453,467,mekanisme,O,3334,0
9454,467,partai,O,4326,0
9455,467,lain,O,2367,0
9456,467,.,O,6215,0
9457,468,Sehingga,O,6108,0
9458,468,terjadi,O,888,0
9459,468,perdarahan,O,4601,0
9460,468,yang,O,5214,0
9461,468,luas,O,4938,0
9462,468,pada,O,2365,0
9463,468,organ-organ,O,4354,0
9464,468,tersebut,O,4143,0
9465,468,.,O,6215,0
9466,469,Berdasarkan,O,3097,0
9467,469,survei,O,6822,0
9468,469,yang,O,5214,0
9469,469,dilakukan,O,1455,0
9470,469,oleh,O,5947,0
9471,469,LSI,B-ORG,2530,2
9472,469,",",O,7275,0
9473,469,sebanyak,O,7652,0
9474,469,"86,35",O,6238,0
9475,469,persen,O,8062,0
9476,469,responden,O,3831,0
9477,469,khawatir,O,4449,0
9478,469,menteri,O,4056,0
9479,469,dari,O,2006,0
9480,469,parpol,O,4306,0
9481,469,tak,O,5495,0
9482,469,lagi,O,4592,0
9483,469,fokus,O,3077,0
9484,469,bekerja,O,3986,0
9485,469,",",O,7275,0
9486,469,sementara,O,8226,0
9487,469,"10,79",O,3142,0
9488,469,persen,O,8062,0
9489,469,responden,O,3831,0
9490,469,percaya,O,875,0
9491,469,para,O,4473,0
9492,469,menteri,O,4056,0
9493,469,parpol,O,4306,0
9494,469,masih,O,8017,0
9495,469,bisa,O,3106,0
9496,469,bekerja,O,3986,0
9497,469,dengan,O,3381,0
9498,469,baik,O,3811,0
9499,469,.,O,6215,0
9500,470,Pasukan,O,883,0
9501,470,kami,O,2333,0
9502,470,di,O,4961,0
9503,470,sana,O,2321,0
9504,470,terlatih,O,1365,0
9505,470,",",O,7275,0
9506,470,tapi,O,723,0
9507,470,mereka,O,4062,0
9508,470,tidak,O,7285,0
9509,470,didukung,O,703,0
9510,470,oleh,O,5947,0
9511,470,yang,O,5214,0
9512,470,seharusnya,O,4853,0
9513,470,melakukan,O,27,0
9514,470,tugas,O,3853,0
9515,470,itu,O,5216,0
9516,470,",",O,7275,0
9517,470,kata,O,5420,0
9518,470,Kagame,B-PER,5046,4
9519,470,kepada,O,6901,0
9520,470,pemancar,O,1941,0
9521,470,pemerintah,O,4757,0
9522,470,Radio,B-ORG,7384,2
9523,470,Rwanda,I-ORG,3437,5
9524,470,.,O,6215,0
9525,471,Opsi,O,2303,0
9526,471,kedua,O,3099,0
9527,471,ambang,O,6611,0
9528,471,batas,O,7101,0
9529,471,2.5,O,1414,0
9530,471,sampai,O,4892,0
9531,471,5,O,588,0
9532,471,persen,O,8062,0
9533,471,.,O,6215,0
9534,472,Gates,B-PER,513,4
9535,472,",",O,7275,0
9536,472,yang,O,5214,0
9537,472,juga,O,6288,0
9538,472,melakukan,O,27,0
9539,472,pembicaraan,O,6699,0
9540,472,dengan,O,3381,0
9541,472,panglima,O,5806,0
9542,472,militer,O,5056,0
9543,472,Jordan,B-LOC,3295,6
9544,472,",",O,7275,0
9545,472,Jenderal,O,537,0
9546,472,Khalid,B-PER,8012,4
9547,472,al-Sarayreh,I-PER,6014,3
9548,472,",",O,7275,0
9549,472,diperkirakan,O,2145,0
9550,472,akan,O,607,0
9551,472,mengunjungi,O,989,0
9552,472,Mesir,B-LOC,6134,6
9553,472,dan,O,652,0
9554,472,Israel,B-LOC,1128,6
9555,472,",",O,7275,0
9556,472,guna,O,7897,0
9557,472,memperkuat,O,2665,0
9558,472,dukungan,O,6155,0
9559,472,AS,O,8296,0
9560,472,kepada,O,6901,0
9561,472,sekutu-sekutunya,O,4809,0
9562,472,di,O,4961,0
9563,472,kawasan,O,1185,0
9564,472,itu,O,5216,0
9565,472,.,O,6215,0
9566,473,Selain,O,6540,0
9567,473,kemampuan,O,7297,0
9568,473,bahasa,O,2919,0
9569,473,",",O,7275,0
9570,473,tenaga,O,3529,0
9571,473,kerja,O,4159,0
9572,473,dari,O,2006,0
9573,473,luar,O,4025,0
9574,473,negeri,O,7792,0
9575,473,akan,O,607,0
9576,473,diperiksa,O,6181,0
9577,473,kualifikasi,O,7411,0
9578,473,",",O,7275,0
9579,473,kompetensi,O,5224,0
9580,473,serta,O,7032,0
9581,473,di,O,4961,0
9582,473,fasilitas,O,4404,0
9583,473,kesehatan,O,7241,0
9584,473,tipe,O,6959,0
9585,473,apa,O,7408,0
9586,473,mereka,O,4062,0
9587,473,akan,O,607,0
9588,473,ditempatkan,O,2829,0
9589,473,.,O,6215,0
9590,474,Beberapa,O,2639,0
9591,474,parpol,O,4306,0
9592,474,yang,O,5214,0
9593,474,telah,O,5612,0
9594,474,mengusung,O,6797,0
9595,474,bakal,O,2470,0
9596,474,calon,O,8327,0
9597,474,presiden,O,3000,0
9598,474,adalah,O,2039,0
9599,474,",",O,7275,0
9600,474,di,O,4961,0
9601,474,antaranya,O,2875,0
9602,474,",",O,7275,0
9603,474,Golkar,B-ORG,7712,2
9604,474,",",O,7275,0
9605,474,PAN,B-ORG,8503,2
9606,474,",",O,7275,0
9607,474,dan,O,652,0
9608,474,Hanura,B-ORG,429,2
9609,474,.,O,6215,0
9610,475,Menurut,O,2425,0
9611,475,Yudhoyono,B-PER,5162,4
9612,475,",",O,7275,0
9613,475,pesan,O,472,0
9614,475,itu,O,5216,0
9615,475,mengatakan,O,3220,0
9616,475,SBY,B-PER,2158,4
9617,475,dan,O,652,0
9618,475,PD,B-ORG,6853,2
9619,475,jangan,O,1612,0
9620,475,ngrecoki,O,2266,0
9621,475,Jokowi,B-PER,8234,4
9622,475,.,O,6215,0
9623,476,Mulai,O,6919,0
9624,476,18,O,3860,0
9625,476,Agustus,O,2740,0
9626,476,2014,O,4093,0
9627,476,",",O,7275,0
9628,476,PT,B-ORG,613,2
9629,476,Pertamina,I-ORG,3605,5
9630,476,(Persero),I-ORG,6172,5
9631,476,telah,O,5612,0
9632,476,melakukan,O,27,0
9633,476,pemangkasan,O,1064,0
9634,476,jatah,O,5995,0
9635,476,harian,O,3453,0
9636,476,BBM,O,5883,0
9637,476,subsidi,O,3168,0
9638,476,di,O,4961,0
9639,476,setiap,O,2567,0
9640,476,SPBU,B-LOC,1616,6
9641,476,dari,O,2006,0
9642,476,5%-15%,O,774,0
9643,476,sebagai,O,1754,0
9644,476,dampak,O,8174,0
9645,476,pengurangan,O,3137,0
9646,476,kuota,O,5941,0
9647,476,BBM,O,5883,0
9648,476,subsidi,O,3168,0
9649,476,2014,O,4093,0
9650,476,.,O,6215,0
9651,477,Dalam,O,1015,0
9652,477,Pileg,O,2271,0
9653,477,",",O,7275,0
9654,477,semua,O,2302,0
9655,477,partai,O,4326,0
9656,477,dan,O,652,0
9657,477,caleg,O,5783,0
9658,477,turun,O,6857,0
9659,477,bersama-sama,O,1198,0
9660,477,.,O,6215,0
9661,478,Perwakilan,O,7741,0
9662,478,kontingen,O,7631,0
9663,478,dari,O,2006,0
9664,478,DKI,B-LOC,244,6
9665,478,Jakarta,I-LOC,1547,1
9666,478,yakni,O,5998,0
9667,478,para,O,4473,0
9668,478,guru,O,2661,0
9669,478,SMK,O,3272,0
9670,478,langsung,O,998,0
9671,478,mendatangi,O,6688,0
9672,478,panitia,O,2456,0
9673,478,dari,O,2006,0
9674,478,Kementerian,B-ORG,2912,2
9675,478,Pendidikan,I-ORG,4372,5
9676,478,dan,I-ORG,652,5
